Input_file	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scores_archaea_odb10	Scores_bacteria_odb10	Scores_eukaryota_odb10	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds
Shigella_flexneri_2a_str__301.LargeContigs.fna	enterobacterales_odb10	99.3	99.1	0.2	0.2	0.5	440	C:20.6%[S:20.1%,D:0.5%],F:4.6%,M:74.8%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.0%,M:0.8%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4607202	4607196	0.000%	1
GCF_002939885.1_genomic.fna	xanthomonadales_odb10	99.8	99.7	0.1	0.0	0.2	1152	C:17.5%[S:17.5%,D:0.0%],F:5.7%,M:76.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:2.7%[S:2.7%,D:0.0%],F:0.8%,M:96.5%,n:255,E:14.3%	105102	105101	0.003%	181
GCF_902498915.1_genomic.fna	enterobacterales_odb10	100.0	99.8	0.2	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:1.6%,M:94.1%,n:255	4651588	4651588	0.000%	2
GCF_002900365.1_genomic.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4671322	4671322	0.000%	3
GCA_900446925.1_genomic.fna	enterobacterales_odb10	63.4	63.4	0.0	21.4	15.2	440	C:13.4%[S:13.4%,D:0.0%],F:6.7%,M:79.9%,n:194	C:59.7%[S:59.7%,D:0.0%],F:32.3%,M:8.0%,n:124	C:4.3%[S:4.3%,D:0.0%],F:1.2%,M:94.5%,n:255	635403	635403	0.000%	11
GCF_011881725.1_genomic.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	84943	84943	0.000%	110
Parks8k_GCA_002365745_1.LargeContigs.fna	pseudomonadales_odb10	96.3	96.3	0.0	0.1	3.6	782	C:19.1%[S:18.6%,D:0.5%],F:4.6%,M:76.3%,n:194	C:96.0%[S:96.0%,D:0.0%],F:0.0%,M:4.0%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	341608	270397	0.032%	19
Parks8k_GCA_002362885_1.LargeContigs.fna	pseudomonadales_odb10	98.3	98.0	0.3	0.0	1.7	782	C:19.1%[S:18.6%,D:0.5%],F:6.2%,M:74.7%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.4%,M:95.3%,n:255,E:9.1%	229406	162658	0.036%	22
Parks8k_GCA_002315125_1.LargeContigs.fna	pseudomonadales_odb10	95.4	95.3	0.1	1.4	3.2	782	C:18.0%[S:17.5%,D:0.5%],F:6.7%,M:75.3%,n:194	C:97.6%[S:97.6%,D:0.0%],F:0.8%,M:1.6%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.4%,M:95.3%,n:255	68736	65246	0.164%	104
Parks8k_GCA_002292125_1.LargeContigs.fna	pseudomonadales_odb10	93.3	93.2	0.1	0.0	6.7	782	C:18.0%[S:17.0%,D:1.0%],F:5.2%,M:76.8%,n:194	C:75.0%[S:75.0%,D:0.0%],F:0.8%,M:24.2%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	425060	333954	0.036%	20
Parks8k_GCA_002387305_1.LargeContigs.fna	pseudomonadales_odb10	96.9	96.9	0.0	0.0	3.1	782	C:19.1%[S:18.6%,D:0.5%],F:6.2%,M:74.7%,n:194	C:91.9%[S:91.9%,D:0.0%],F:0.0%,M:8.1%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	164742	148524	0.030%	45
Parks8k_GCA_002389895_1.LargeContigs.fna	pseudomonadales_odb10	97.4	97.1	0.3	0.1	2.5	782	C:18.5%[S:18.0%,D:0.5%],F:5.7%,M:75.8%,n:194	C:91.9%[S:91.9%,D:0.0%],F:0.0%,M:8.1%,n:124	C:4.3%[S:3.9%,D:0.4%],F:0.8%,M:94.9%,n:255	166157	152513	0.028%	41
Parks8k_GCA_002295205_1.LargeContigs.fna	pseudomonadales_odb10	79.6	79.5	0.1	4.1	16.3	782	C:16.0%[S:15.5%,D:0.5%],F:6.2%,M:77.8%,n:194	C:74.2%[S:74.2%,D:0.0%],F:6.5%,M:19.3%,n:124	C:2.7%[S:2.7%,D:0.0%],F:2.0%,M:95.3%,n:255	15050	12135	0.464%	323
Parks8k_GCA_002315115_1.LargeContigs.fna	pseudomonadales_odb10	93.0	93.0	0.0	0.9	6.1	782	C:19.0%[S:17.5%,D:1.5%],F:4.6%,M:76.4%,n:194	C:89.5%[S:89.5%,D:0.0%],F:0.0%,M:10.5%,n:124	C:3.1%[S:3.1%,D:0.0%],F:1.2%,M:95.7%,n:255	74638	62908	0.074%	107
Parks8k_GCA_002424945_1.LargeContigs.fna	pseudomonadales_odb10	76.3	76.2	0.1	5.0	18.7	782	C:15.9%[S:14.9%,D:1.0%],F:5.2%,M:78.9%,n:194	C:78.2%[S:78.2%,D:0.0%],F:7.3%,M:14.5%,n:124	C:2.4%[S:2.4%,D:0.0%],F:1.6%,M:96.0%,n:255	11411	9199	0.450%	394
Parks8k_GCA_002388065_1.LargeContigs.fna	pseudomonadales_odb10	97.1	97.1	0.0	0.1	2.8	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	260190	249104	0.011%	29
Parks8k_GCA_002415415_1.LargeContigs.fna	pseudomonadales_odb10	96.7	96.3	0.4	0.4	2.9	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.5%,D:0.4%],F:1.2%,M:94.9%,n:255	390541	185690	0.028%	31
Parks8k_GCA_002346465_1.LargeContigs.fna	pseudomonadales_odb10	95.2	95.1	0.1	0.5	4.3	782	C:19.5%[S:18.0%,D:1.5%],F:5.2%,M:75.3%,n:194	C:87.1%[S:86.3%,D:0.8%],F:0.0%,M:12.9%,n:124	C:3.1%[S:3.1%,D:0.0%],F:1.6%,M:95.3%,n:255	111389	73675	0.172%	58
Parks8k_GCA_002354255_1.LargeContigs.fna	pseudomonadales_odb10	87.0	86.6	0.4	3.6	9.4	782	C:16.5%[S:15.5%,D:1.0%],F:4.6%,M:78.9%,n:194	C:65.3%[S:65.3%,D:0.0%],F:2.4%,M:32.3%,n:124	C:4.7%[S:4.7%,D:0.0%],F:0.4%,M:94.9%,n:255	79507	15253	0.813%	77
Parks8k_GCA_002455935_1.LargeContigs.fna	pseudomonadales_odb10	95.0	94.9	0.1	0.4	4.6	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:91.9%[S:91.9%,D:0.0%],F:0.0%,M:8.1%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255	315891	315891	0.035%	22
Parks8k_GCA_002471085_1.LargeContigs.fna	pseudomonadales_odb10	75.3	75.2	0.1	6.9	17.8	782	C:13.9%[S:13.4%,D:0.5%],F:5.7%,M:80.4%,n:194	C:63.7%[S:63.7%,D:0.0%],F:9.7%,M:26.6%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.6%,M:94.9%,n:255	22505	7523	2.261%	246
Parks8k_GCA_002435225_1.LargeContigs.fna	pseudomonadales_odb10	59.7	59.6	0.1	4.9	35.4	782	C:11.3%[S:11.3%,D:0.0%],F:7.2%,M:81.5%,n:194	C:62.1%[S:62.1%,D:0.0%],F:8.9%,M:29.0%,n:124	C:2.7%[S:2.7%,D:0.0%],F:0.8%,M:96.5%,n:255,E:14.3%	16558	12261	2.749%	291
Parks8k_GCA_002296385_1.LargeContigs.fna	pseudomonadales_odb10	97.5	97.1	0.4	0.0	2.5	782	C:20.1%[S:19.6%,D:0.5%],F:5.2%,M:74.7%,n:194	C:93.5%[S:93.5%,D:0.0%],F:0.0%,M:6.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.6%,M:94.5%,n:255	227249	227249	0.022%	38
Parks8k_GCA_002363305_1.LargeContigs.fna	pseudomonadales_odb10	97.7	97.6	0.1	0.1	2.2	782	C:19.6%[S:19.1%,D:0.5%],F:5.7%,M:74.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.0%,M:0.8%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	408148	408148	0.015%	17
Parks8k_GCA_002430985_1.LargeContigs.fna	pseudomonadales_odb10	72.9	72.9	0.0	6.5	20.6	782	C:13.4%[S:12.9%,D:0.5%],F:5.2%,M:81.4%,n:194	C:67.7%[S:67.7%,D:0.0%],F:6.5%,M:25.8%,n:124	C:2.4%[S:2.4%,D:0.0%],F:1.2%,M:96.4%,n:255	13314	9405	1.734%	366
Parks8k_GCA_002421085_1.LargeContigs.fna	pseudomonadales_odb10	84.8	84.8	0.0	6.3	8.9	782	C:15.4%[S:14.4%,D:1.0%],F:7.7%,M:76.9%,n:194	C:85.5%[S:84.7%,D:0.8%],F:4.0%,M:10.5%,n:124	C:3.1%[S:2.7%,D:0.4%],F:1.2%,M:95.7%,n:255	19235	12407	1.548%	294
Parks8k_GCA_002425655_1.LargeContigs.fna	pseudomonadales_odb10	85.5	85.5	0.0	0.3	14.2	782	C:17.5%[S:16.0%,D:1.5%],F:5.2%,M:77.3%,n:194	C:78.2%[S:78.2%,D:0.0%],F:0.8%,M:21.0%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	412229	235540	0.030%	20
Parks8k_GCA_002419685_1.LargeContigs.fna	pseudomonadales_odb10	67.7	67.6	0.1	10.1	22.2	782	C:10.8%[S:9.8%,D:1.0%],F:7.2%,M:82.0%,n:194	C:64.5%[S:64.5%,D:0.0%],F:11.3%,M:24.2%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.6%,M:94.9%,n:255	18122	6772	1.802%	283
Parks8k_GCA_002332525_1.LargeContigs.fna	pseudomonadales_odb10	91.8	91.3	0.5	0.5	7.7	782	C:19.1%[S:18.6%,D:0.5%],F:5.2%,M:75.7%,n:194	C:85.5%[S:85.5%,D:0.0%],F:0.8%,M:13.7%,n:124	C:2.7%[S:2.7%,D:0.0%],F:1.2%,M:96.1%,n:255	505306	435015	0.020%	29
Parks8k_GCA_002423335_1.LargeContigs.fna	pseudomonadales_odb10	74.8	74.7	0.1	3.5	21.7	782	C:14.4%[S:13.9%,D:0.5%],F:5.2%,M:80.4%,n:194	C:60.5%[S:59.7%,D:0.8%],F:8.1%,M:31.4%,n:124	C:3.1%[S:3.1%,D:0.0%],F:1.6%,M:95.3%,n:255	27803	26168	0.061%	229
Parks8k_GCA_002389165_1.LargeContigs.fna	pseudomonadales_odb10	95.7	95.3	0.4	0.5	3.8	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:90.3%[S:90.3%,D:0.0%],F:0.8%,M:8.9%,n:124	C:3.9%[S:3.5%,D:0.4%],F:1.2%,M:94.9%,n:255	156488	130152	0.098%	47
Parks8k_GCA_002387165_1.LargeContigs.fna	pseudomonadales_odb10	71.7	71.7	0.0	1.4	26.9	782	C:12.4%[S:11.9%,D:0.5%],F:3.1%,M:84.5%,n:194	C:58.9%[S:58.9%,D:0.0%],F:2.4%,M:38.7%,n:124	C:2.7%[S:2.7%,D:0.0%],F:0.8%,M:96.5%,n:255	74052	57289	0.289%	65
Parks8k_GCA_002362825_1.LargeContigs.fna	pseudomonadales_odb10	94.0	93.9	0.1	0.3	5.7	782	C:19.0%[S:17.5%,D:1.5%],F:6.2%,M:74.8%,n:194	C:87.9%[S:87.9%,D:0.0%],F:0.0%,M:12.1%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	241812	177023	0.052%	19
Parks8k_GCA_002455715_1.LargeContigs.fna	pseudomonadales_odb10	96.3	96.2	0.1	0.8	2.9	782	C:17.5%[S:17.0%,D:0.5%],F:6.2%,M:76.3%,n:194	C:98.4%[S:98.4%,D:0.0%],F:0.0%,M:1.6%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255	66610	54739	0.176%	114
Parks8k_GCA_002362755_1.LargeContigs.fna	pseudomonadales_odb10	88.6	88.5	0.1	0.5	10.9	782	C:18.0%[S:16.5%,D:1.5%],F:5.2%,M:76.8%,n:194	C:83.1%[S:83.1%,D:0.0%],F:0.0%,M:16.9%,n:124	C:3.1%[S:3.1%,D:0.0%],F:1.2%,M:95.7%,n:255	298862	232728	0.020%	22
Parks8k_GCA_002440565_1.LargeContigs.fna	pseudomonadales_odb10	96.8	96.7	0.1	0.3	2.9	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	263901	213474	0.046%	23
Parks8k_GCA_002325585_1.LargeContigs.fna	pseudomonadales_odb10	81.4	81.1	0.3	2.2	16.4	782	C:17.0%[S:16.0%,D:1.0%],F:5.2%,M:77.8%,n:194	C:60.5%[S:60.5%,D:0.0%],F:3.2%,M:36.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255,E:10.0%	17811	17739	0.265%	298
Parks8k_GCA_002341565_1.LargeContigs.fna	pseudomonadales_odb10	80.6	80.2	0.4	2.4	17.0	782	C:15.5%[S:15.5%,D:0.0%],F:5.2%,M:79.3%,n:194	C:58.9%[S:58.1%,D:0.8%],F:7.3%,M:33.8%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.4%,M:95.7%,n:255	16077	14215	0.396%	350
Parks8k_GCA_002472825_1.LargeContigs.fna	pseudomonadales_odb10	59.7	59.7	0.0	8.4	31.9	782	C:12.9%[S:12.9%,D:0.0%],F:4.1%,M:83.0%,n:194	C:50.8%[S:50.8%,D:0.0%],F:14.5%,M:34.7%,n:124	C:2.4%[S:2.4%,D:0.0%],F:1.2%,M:96.4%,n:255	10456	8131	0.937%	377
Parks8k_GCA_002323015_1.LargeContigs.fna	pseudomonadales_odb10	64.0	63.9	0.1	5.9	30.1	782	C:12.9%[S:12.9%,D:0.0%],F:5.7%,M:81.4%,n:194	C:67.7%[S:67.7%,D:0.0%],F:8.9%,M:23.4%,n:124	C:2.4%[S:2.4%,D:0.0%],F:1.2%,M:96.4%,n:255	10159	7860	0.834%	322
Parks8k_GCA_002385235_1.LargeContigs.fna	pseudomonadales_odb10	96.9	96.8	0.1	0.3	2.8	782	C:20.1%[S:19.1%,D:1.0%],F:5.2%,M:74.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.0%,M:0.8%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.6%,M:94.5%,n:255	152599	65867	0.238%	50
Parks8k_GCA_002433525_1.LargeContigs.fna	pseudomonadales_odb10	86.7	86.2	0.5	2.0	11.3	782	C:15.9%[S:14.9%,D:1.0%],F:6.2%,M:77.9%,n:194	C:58.9%[S:58.9%,D:0.0%],F:5.6%,M:35.5%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.6%,M:94.9%,n:255,E:11.1%	50486	37856	0.891%	134
Parks8k_GCA_002295785_1.LargeContigs.fna	pseudomonadales_odb10	95.5	95.4	0.1	0.1	4.4	782	C:18.0%[S:17.5%,D:0.5%],F:5.7%,M:76.3%,n:194	C:89.5%[S:89.5%,D:0.0%],F:0.0%,M:10.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.4%,M:95.7%,n:255,E:10.0%	95508	81919	0.082%	67
Parks8k_GCA_002337855_1.LargeContigs.fna	pseudomonadales_odb10	96.8	96.7	0.1	0.0	3.2	782	C:18.0%[S:17.5%,D:0.5%],F:6.7%,M:75.3%,n:194	C:87.1%[S:87.1%,D:0.0%],F:0.8%,M:12.1%,n:124	C:4.7%[S:4.7%,D:0.0%],F:0.4%,M:94.9%,n:255	285126	285124	0.007%	21
Parks8k_GCA_002483545_1.LargeContigs.fna	pseudomonadales_odb10	89.8	89.8	0.0	0.3	9.9	782	C:19.6%[S:18.6%,D:1.0%],F:5.2%,M:75.2%,n:194	C:88.7%[S:88.7%,D:0.0%],F:0.8%,M:10.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	141116	128646	0.035%	52
Parks8k_GCA_002363025_1.LargeContigs.fna	pseudomonadales_odb10	97.9	97.6	0.3	0.0	2.1	782	C:19.0%[S:18.0%,D:1.0%],F:5.7%,M:75.3%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255	201161	109997	0.095%	38
Parks8k_GCA_002403535_1.LargeContigs.fna	pseudomonadales_odb10	86.4	86.3	0.1	1.3	12.3	782	C:17.5%[S:17.5%,D:0.0%],F:5.7%,M:76.8%,n:194	C:83.9%[S:83.9%,D:0.0%],F:1.6%,M:14.5%,n:124	C:2.4%[S:2.4%,D:0.0%],F:0.8%,M:96.8%,n:255	192659	66663	0.320%	42
Parks8k_GCA_002378825_1.LargeContigs.fna	pseudomonadales_odb10	89.8	89.8	0.0	0.1	10.1	782	C:17.5%[S:16.0%,D:1.5%],F:4.1%,M:78.4%,n:194	C:69.4%[S:69.4%,D:0.0%],F:0.0%,M:30.6%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255,E:10.0%	113277	112376	0.067%	54
Parks8k_GCA_002325835_1.LargeContigs.fna	pseudomonadales_odb10	88.7	84.1	4.6	1.4	9.9	782	C:19.0%[S:17.5%,D:1.5%],F:4.1%,M:76.9%,n:194	C:70.2%[S:69.4%,D:0.8%],F:1.6%,M:28.2%,n:124	C:2.7%[S:2.7%,D:0.0%],F:2.0%,M:95.3%,n:255	109756	68910	0.071%	96
Parks8k_GCA_002378715_1.LargeContigs.fna	pseudomonadales_odb10	79.7	79.7	0.0	0.1	20.2	782	C:16.4%[S:14.9%,D:1.5%],F:5.7%,M:77.9%,n:194	C:87.1%[S:87.1%,D:0.0%],F:0.0%,M:12.9%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255	660458	660458	0.006%	10
Parks8k_GCA_002321095_1.LargeContigs.fna	pseudomonadales_odb10	82.5	82.4	0.1	4.7	12.8	782	C:13.4%[S:11.9%,D:1.5%],F:6.2%,M:80.4%,n:194	C:83.9%[S:83.9%,D:0.0%],F:5.6%,M:10.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.4%,M:95.7%,n:255	14224	9871	1.395%	379
Parks8k_GCA_002352925_1.LargeContigs.fna	pseudomonadales_odb10	93.3	93.2	0.1	0.4	6.3	782	C:17.0%[S:16.5%,D:0.5%],F:5.2%,M:77.8%,n:194	C:72.6%[S:72.6%,D:0.0%],F:0.0%,M:27.4%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255	127466	93613	0.037%	54
Parks8k_GCA_002307875_1.LargeContigs.fna	pseudomonadales_odb10	85.8	85.8	0.0	0.3	13.9	782	C:15.4%[S:14.9%,D:0.5%],F:3.1%,M:81.5%,n:194	C:81.5%[S:81.5%,D:0.0%],F:1.6%,M:16.9%,n:124	C:3.5%[S:3.5%,D:0.0%],F:0.8%,M:95.7%,n:255	662107	468052	0.032%	9
Parks8k_GCA_002473225_1.LargeContigs.fna	pseudomonadales_odb10	97.2	96.7	0.5	0.1	2.7	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	471189	471189	0.014%	17
Parks8k_GCA_002295365_1.LargeContigs.fna	pseudomonadales_odb10	84.0	83.9	0.1	1.3	14.7	782	C:18.0%[S:16.5%,D:1.5%],F:5.7%,M:76.3%,n:194	C:83.1%[S:82.3%,D:0.8%],F:0.8%,M:16.1%,n:124	C:3.5%[S:3.5%,D:0.0%],F:0.8%,M:95.7%,n:255	62429	62427	0.094%	91
Parks8k_GCA_002292085_1.LargeContigs.fna	pseudomonadales_odb10	63.3	62.9	0.4	1.0	35.7	782	C:12.4%[S:11.9%,D:0.5%],F:5.2%,M:82.4%,n:194	C:67.7%[S:67.7%,D:0.0%],F:6.5%,M:25.8%,n:124	C:2.7%[S:2.7%,D:0.0%],F:0.8%,M:96.5%,n:255	72809	50117	0.404%	67
Parks8k_GCA_002323655_1.LargeContigs.fna	pseudomonadales_odb10	70.8	70.8	0.0	6.8	22.4	782	C:14.4%[S:13.9%,D:0.5%],F:4.1%,M:81.5%,n:194	C:62.1%[S:62.1%,D:0.0%],F:8.1%,M:29.8%,n:124	C:2.4%[S:2.4%,D:0.0%],F:1.6%,M:96.0%,n:255	13526	13172	0.286%	380
Parks8k_GCA_002307985_1.LargeContigs.fna	pseudomonadales_odb10	96.3	95.9	0.4	0.3	3.4	782	C:19.0%[S:17.5%,D:1.5%],F:6.2%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	149655	149655	0.061%	51
Parks8k_GCA_002449475_1.LargeContigs.fna	pseudomonadales_odb10	89.5	89.5	0.0	2.9	7.6	782	C:16.0%[S:15.5%,D:0.5%],F:6.7%,M:77.3%,n:194	C:91.1%[S:91.1%,D:0.0%],F:3.2%,M:5.7%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	66298	35547	0.281%	101
Parks8k_GCA_002365475_1.LargeContigs.fna	pseudomonadales_odb10	97.2	97.2	0.0	0.1	2.7	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:1.2%,M:94.5%,n:255	584305	423546	0.057%	21
Parks8k_GCA_002380045_1.LargeContigs.fna	pseudomonadales_odb10	96.3	95.9	0.4	0.3	3.4	782	C:19.0%[S:18.0%,D:1.0%],F:5.7%,M:75.3%,n:194	C:91.1%[S:91.1%,D:0.0%],F:1.6%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:1.2%,M:94.5%,n:255	406377	198341	0.028%	17
Parks8k_GCA_002311715_1.LargeContigs.fna	pseudomonadales_odb10	72.8	72.8	0.0	7.9	19.3	782	C:15.9%[S:14.9%,D:1.0%],F:7.2%,M:76.9%,n:194	C:70.2%[S:70.2%,D:0.0%],F:12.1%,M:17.7%,n:124	C:2.4%[S:2.4%,D:0.0%],F:1.6%,M:96.0%,n:255	12285	8324	1.662%	380
Parks8k_GCA_002413985_1.LargeContigs.fna	pseudomonadales_odb10	81.5	81.5	0.0	0.1	18.4	782	C:17.0%[S:15.5%,D:1.5%],F:5.2%,M:77.8%,n:194	C:75.0%[S:75.0%,D:0.0%],F:0.8%,M:24.2%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	455304	455139	0.008%	14
Parks8k_GCA_002341925_1.LargeContigs.fna	pseudomonadales_odb10	85.2	84.8	0.4	2.7	12.1	782	C:17.0%[S:15.5%,D:1.5%],F:4.6%,M:78.4%,n:194	C:67.7%[S:67.7%,D:0.0%],F:4.8%,M:27.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	46964	33959	0.355%	141
Parks8k_GCA_002337885_1.LargeContigs.fna	pseudomonadales_odb10	97.1	94.5	2.6	0.3	2.6	782	C:18.5%[S:18.0%,D:0.5%],F:5.7%,M:75.8%,n:194	C:87.1%[S:82.3%,D:4.8%],F:0.0%,M:12.9%,n:124	C:4.7%[S:4.7%,D:0.0%],F:0.4%,M:94.9%,n:255	173844	115165	0.097%	39
Parks8k_GCA_002385035_1.LargeContigs.fna	pseudomonadales_odb10	95.5	95.5	0.0	0.3	4.2	782	C:19.0%[S:17.5%,D:1.5%],F:5.2%,M:75.8%,n:194	C:91.9%[S:91.9%,D:0.0%],F:0.0%,M:8.1%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	459740	385255	0.009%	15
Parks8k_GCA_002325025_1.LargeContigs.fna	pseudomonadales_odb10	96.8	96.8	0.0	0.1	3.1	782	C:19.0%[S:18.0%,D:1.0%],F:6.2%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255,E:9.1%	102856	98167	0.039%	59
Parks8k_GCA_002455775_1.LargeContigs.fna	pseudomonadales_odb10	79.2	79.2	0.0	6.5	14.3	782	C:15.4%[S:13.9%,D:1.5%],F:6.2%,M:78.4%,n:194	C:80.6%[S:80.6%,D:0.0%],F:9.7%,M:9.7%,n:124	C:3.1%[S:3.1%,D:0.0%],F:2.0%,M:94.9%,n:255,E:12.5%	32027	19390	0.337%	187
Parks8k_GCA_002339875_1.LargeContigs.fna	pseudomonadales_odb10	94.8	94.8	0.0	0.1	5.1	782	C:19.0%[S:17.5%,D:1.5%],F:5.2%,M:75.8%,n:194	C:91.1%[S:91.1%,D:0.0%],F:0.0%,M:8.9%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255	389455	294561	0.010%	28
Parks8k_GCA_002439525_1.LargeContigs.fna	pseudomonadales_odb10	95.5	95.4	0.1	0.1	4.4	782	C:19.0%[S:17.5%,D:1.5%],F:4.6%,M:76.4%,n:194	C:88.7%[S:88.7%,D:0.0%],F:0.0%,M:11.3%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	185493	185493	0.002%	32
Parks8k_GCA_002331665_1.LargeContigs.fna	pseudomonadales_odb10	92.6	92.5	0.1	0.4	7.0	782	C:18.5%[S:17.5%,D:1.0%],F:4.1%,M:77.4%,n:194	C:82.3%[S:82.3%,D:0.0%],F:0.8%,M:16.9%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	150998	150998	0.040%	56
Parks8k_GCA_002306155_1.LargeContigs.fna	pseudomonadales_odb10	98.2	98.1	0.1	0.1	1.7	782	C:19.1%[S:18.6%,D:0.5%],F:5.7%,M:75.2%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:4.7%[S:4.7%,D:0.0%],F:0.4%,M:94.9%,n:255	146578	136462	0.090%	36
